x,y
34.776914,32.05789
34.806777,32.122389
34.769075,32.048245
34.769295,32.052498
34.778803,32.068293
34.778407,32.097393
34.810245,32.058111
34.79678,32.062864
34.781947,32.053798
34.82579,32.125615
34.757221,32.048231
34.764448,32.051864
34.745871,32.04603
34.753133,32.043782
34.813928,32.113791
34.770977,32.079723
34.759401,32.059049
34.796827,32.062455
34.805073,32.051638
34.764563,32.062022
34.796189,32.065704
34.829367,32.108744
34.801073,32.066234
34.763831,32.049859
34.828997,32.110394
34.772473,32.052546
34.820665,32.105978
34.770888,32.056774
34.773452,32.042053
34.776184,32.043153
34.763973,32.06118
34.788264,32.086816
34.824519,32.1251
34.797462,32.051762
34.779297,32.042976
34.773863,32.081576
34.749168,32.040452
34.75709,32.054152
34.799452,32.044939
34.81193,32.051574
34.784696,32.06984
34.799486,32.080252
34.785866,32.114272
34.765824,32.040647
34.79012,32.088544
34.789762,32.11485
34.769402,32.067882
34.837005,32.110065
34.783335,32.070455
34.76424,32.056801
34.837459,32.110444
34.789505,32.061385
34.795828,32.046618
34.786492,32.082654
34.788102,32.073013
34.789547,32.047418
34.777181,32.043406
34.783565,32.049212
34.794661,32.047602
34.772349,32.074293
34.788155,32.050672
34.760003,32.055842
34.829865,32.10976
34.751794,32.053203
34.786094,32.072819
34.758624,32.052951
34.772939,32.067594
34.778751,32.070438
34.799233,32.063328
34.76568,32.065305
34.796694,32.042964
34.825273,32.114914
34.824534,32.111073
34.789017,32.060949
34.799133,32.062393
34.763561,32.042617
34.772293,32.073293
34.776428,32.079931
34.795328,32.0639
34.7464,32.043393
34.78299,32.082828
34.777982,32.067701
34.800175,32.069391
34.771228,32.080619
34.786862,32.072132
34.774745,32.090187
34.803046,32.066051
34.766438,32.073256
34.79572,32.09335
34.792257,32.054681
34.757285,32.047365
34.753993,32.051505
34.77718,32.108225
34.801859,32.060336
34.77571,32.051229
34.775167,32.073497
34.840998,32.114642
34.792028,32.071351
34.773662,32.073158
34.798918,32.055702
34.793591,32.095236
34.792181,32.06967
34.770787,32.055183
34.84239,32.120225
34.760541,32.056416
34.774243,32.083878
34.778511,32.042369
34.831128,32.121136
34.811748,32.052652
34.792819,32.051231
34.836523,32.109265
34.778203,32.083239
34.79297,32.125368
34.755385,32.043291
34.7765,32.063724
34.795122,32.129224
34.77859,32.097536
34.798355,32.108301
34.765557,32.041061
34.777879,32.05254
34.756074,32.05545
34.840841,32.119585
34.747847,32.042918
34.776516,32.106218
34.776743,32.072359
34.792106,32.062833
34.793295,32.110701
34.791239,32.056647
34.787593,32.068781
34.792135,32.045005
34.764713,32.067402
34.785561,32.092671
34.797521,32.052389
34.756792,32.057066
34.766174,32.064211
34.750684,32.04463
34.755873,32.042706
34.773962,32.084345
34.819414,32.115209
34.784164,32.054265
34.756852,32.052185
34.797142,32.073092
34.771356,32.077983
34.770173,32.056916
34.798599,32.117904
34.778405,32.09871
34.788422,32.057109
34.791331,32.093222
34.767621,32.059648
34.751646,32.052764
34.777111,32.052237
34.809299,32.04339
34.779087,32.073905
34.781487,32.042061
34.787242,32.115729
34.791786,32.07731
34.780049,32.072244
34.756952,32.054937
34.805837,32.046782
34.815802,32.10773
34.773883,32.080186
34.784178,32.102017
34.78515,32.100008
34.816436,32.123101
34.796356,32.13199
34.75081,32.045885
34.762298,32.04336
34.788042,32.070853
34.778787,32.097443
34.795553,32.107847
34.780258,32.068439
34.786892,32.09333
34.781233,32.094548
34.789998,32.046327
34.819475,32.114276
34.791404,32.112951
34.78089,32.071607
34.803113,32.095478
34.804831,32.050121
34.761519,32.059491
34.777833,32.098995
34.775524,32.045687
34.779175,32.042915
34.820638,32.10684
34.78107,32.051274
34.76449,32.057041
34.839889,32.124083
34.790639,32.057864
34.786386,32.062959
34.842767,32.116479
34.778628,32.06627
34.750385,32.040373
34.815622,32.112535
34.840633,32.115967
34.835626,32.119795
34.77827,32.088546
34.783996,32.063845
34.794109,32.054156
34.787949,32.114182
34.803102,32.043727
34.811669,32.116593
34.78339,32.093054
34.77706,32.103713
34.794533,32.062489
34.830246,32.107282
34.791887,32.10373
34.833817,32.127494
34.766463,32.078558
34.791407,32.104487
34.773559,32.06424
34.790677,32.088762
34.803744,32.048465
34.790889,32.052937
34.790128,32.074218
34.79249,32.120541
34.759767,32.044072
34.74695,32.04124
34.804314,32.126914
34.790176,32.09113
34.800663,32.107239
34.796191,32.068763
34.782165,32.099534
34.770041,32.054843
34.776013,32.054865
34.776887,32.07253
34.76163,32.06537
34.818476,32.109222
34.769837,32.085783
34.79626,32.115415
34.745421,32.047405
34.770897,32.091043
34.795604,32.070158
34.795112,32.100269
34.825213,32.113979
34.766408,32.076892
34.783514,32.049547
34.828616,32.128185
34.790779,32.102796
34.796171,32.065599
34.773957,32.078247
34.813478,32.111607
34.7873,32.069296
34.794938,32.072544
34.766097,32.061449
34.771194,32.09035
34.82978,32.122083
34.799492,32.119013
34.773709,32.08673
34.797256,32.058462
34.804364,32.057631
34.798434,32.096097
34.842181,32.117549
34.792647,32.124653
34.79321,32.091214
34.812503,32.050496
34.793454,32.069709
34.829118,32.118809
34.773655,32.076521
34.78491,32.057427
34.7748,32.069564
34.779095,32.097214
34.77774,32.060109
34.839688,32.120795
34.804382,32.102225
34.777087,32.071428
34.79334,32.059109
34.793372,32.052269
34.837801,32.112733
34.772779,32.084077
34.774171,32.078149
34.789283,32.084302
34.778361,32.099919
34.800973,32.047768
34.780314,32.042457
34.752067,32.050135
34.775096,32.061169
34.787102,32.057722
34.776018,32.061418
34.773116,32.069399
34.787862,32.071575
34.781743,32.081588
34.810174,32.0523
34.789774,32.070155
34.765639,32.07366
34.773877,32.072423
34.763234,32.053877
34.78973,32.06371
34.780625,32.081516
34.778197,32.097721
34.797692,32.065359
34.769128,32.076432
34.767449,32.077633
34.774083,32.079769
34.775921,32.045112
34.759469,32.060432
34.751131,32.045109
34.771081,32.045873
34.812005,32.0464
34.83808,32.1165
34.756345,32.054908
34.77484,32.072761
34.833873,32.126127
34.763884,32.05457
34.803011,32.11795
34.780529,32.049994
34.759004,32.043192
34.799356,32.057021
34.776953,32.049425
34.813609,32.047492
34.80835,32.043672
34.786561,32.118442
34.781707,32.055023
34.779714,32.073751
34.774573,32.06257
34.796978,32.110786
34.751055,32.041721
34.748898,32.041799
34.783621,32.072799
34.788476,32.12408
34.776162,32.08866
34.798432,32.113246
34.788535,32.115628
34.776304,32.105684
34.835424,32.116217
34.787832,32.113625
34.791949,32.059123
34.805528,32.052524
34.751338,32.045245
34.776216,32.051544
34.789308,32.054141
34.75044,32.047797
34.783347,32.05447
34.768223,32.08011
34.781058,32.061972
34.77702,32.046607
34.800519,32.048257
34.807675,32.054293
34.799906,32.051718
34.825399,32.120605
34.773327,32.073615
34.836006,32.110567
34.825425,32.113211
34.750202,32.050989
34.802002,32.047127
34.779719,32.041568
34.798653,32.056592
34.79165,32.115523
34.760666,32.059311
34.779189,32.097391
34.777099,32.056404
34.789103,32.053649
34.768475,32.072686
34.792136,32.104948
34.798261,32.115932
34.768782,32.060014
34.752544,32.052786
34.834367,32.107686
34.769691,32.076308
34.782506,32.082452
34.779954,32.069475
34.789834,32.100266
34.775945,32.050436
34.766081,32.040499
34.787626,32.072607
34.804898,32.050432
34.806527,32.052722
34.751871,32.054971
34.774518,32.096432
34.777512,32.093319
34.79007,32.05178
34.798472,32.078846
34.796308,32.059182
34.798954,32.069281
34.798056,32.061788
34.800248,32.098719
34.772247,32.051762
34.7908,32.061947
34.780432,32.072945
34.764114,32.058874
34.79163,32.044877
34.799627,32.059221
34.776958,32.044323
34.797653,32.106747
34.820215,32.115052
34.790977,32.104503
34.776628,32.089138
34.770024,32.075212
34.752618,32.050046
34.781527,32.068765
34.791107,32.089618
34.800984,32.109113
34.814056,32.11067
34.755459,32.054466
34.764553,32.060659
34.797984,32.061692
34.838903,32.118616
34.789605,32.054008
34.78052,32.05161
34.791329,32.045273
34.789932,32.0494
34.804861,32.049391
34.774588,32.088125
34.749487,32.047979
34.771038,32.093668
34.793224,32.089655
34.792421,32.048382
34.794193,32.107772
34.827955,32.124147
34.79266,32.117422
34.793718,32.052123
34.790292,32.072857
34.780185,32.086278
34.806192,32.118625
34.774865,32.076078
34.788488,32.078861
34.762526,32.047828
34.774496,32.062288
34.77856,32.087008
34.758709,32.051318
34.786505,32.057427
34.774277,32.055864
34.801931,32.06973
34.798139,32.054856
34.824486,32.111954
34.782362,32.046535
34.794928,32.056551
34.806341,32.053572
34.778545,32.061665
34.774836,32.089108
34.838619,32.120977
34.811369,32.123823
34.771723,32.045392
34.796381,32.126805
34.797369,32.109969
34.825235,32.118991
34.772583,32.073017
34.832819,32.12722
34.783189,32.096479
34.79995,32.063866
34.78435,32.066416
34.750816,32.0504
34.808837,32.04965
34.768428,32.057124
34.762329,32.06103
34.783745,32.081687
34.802759,32.095059
34.777692,32.063006
34.775393,32.075082
34.786592,32.099688
34.783144,32.097195
34.774773,32.087061
34.835287,32.11084
34.792661,32.069694
34.828295,32.111969
34.780849,32.100959
34.782185,32.057969
34.793711,32.051055
34.775642,32.053021
34.804258,32.047611
34.788054,32.094109
34.827836,32.112889
34.781306,32.069871
34.778884,32.041574
34.789922,32.102948
34.807208,32.122198
34.788785,32.05368
34.77844,32.047103
34.766162,32.056293
34.776835,32.045874
34.83133,32.124715
34.792659,32.055218
34.778989,32.073242
34.755108,32.046649
34.830171,32.107708
34.787158,32.117865
34.801716,32.052185
34.752452,32.052635
34.77818,32.076572
34.762553,32.05808
34.767379,32.071858
34.784043,32.081926
34.74911,32.045244
34.764733,32.052031
34.776407,32.092541
34.777704,32.047857
34.767851,32.069521
34.840395,32.116752
34.83668,32.122173
34.765754,32.055676
34.769816,32.085258
34.800686,32.056775
34.779774,32.079598
34.783552,32.070076
34.808665,32.048292
34.785035,32.062847
34.791676,32.079489
34.794895,32.048436
34.796494,32.080008
34.799357,32.077568
34.784956,32.110545
34.790085,32.051482
34.791668,32.049574
34.798149,32.056373
34.794216,32.116244
34.838857,32.115185
34.834675,32.122092
34.787636,32.052162
34.7777,32.05004
34.780099,32.041974
34.795677,32.125651
34.80901,32.045971
34.800977,32.098065
34.789808,32.104012
34.781159,32.092946
34.81534,32.116307
34.762752,32.041134
34.786872,32.072672
34.779715,32.076462
34.797944,32.116831
34.775696,32.078726
34.772442,32.081151
34.772966,32.08409
34.79227,32.129017
34.778712,32.043316
34.787766,32.088617
34.792348,32.069772
34.779985,32.075814
34.814724,32.111735
34.782954,32.06509
34.831605,32.11233
34.758433,32.04239
34.83377,32.116941
34.809767,32.055023
34.82771,32.116952
34.772535,32.069632
34.783488,32.072542
34.79804,32.048528
34.776787,32.051563
34.768143,32.043971
34.820422,32.11292
34.77251,32.045317
34.777237,32.102653
34.772428,32.056094
34.774633,32.050173
34.798575,32.108738
34.784041,32.073357
34.826867,32.119319
34.77944,32.049021
34.781414,32.079629
34.75118,32.053038
34.767181,32.078867
34.794403,32.061615
34.812737,32.049521
34.750452,32.053774
34.791244,32.114273
34.771485,32.083165
34.769864,32.085555
34.764231,32.061758
34.772996,32.088747
34.799494,32.117944
34.827624,32.126504
34.794993,32.08171
34.796908,32.107003
34.790875,32.113311
34.788785,32.052714
34.806177,32.117685
34.761099,32.054491
34.787916,32.058604
34.824842,32.112517
34.80447,32.046843
34.804368,32.121726
34.760171,32.05197
34.830871,32.10764
34.773089,32.044947
34.791634,32.084886
34.812516,32.111118
34.804778,32.061655
34.79754,32.120334
34.758261,32.057772
34.824851,32.118288
34.769806,32.064384
34.793883,32.089707
34.794121,32.05438
34.7942,32.061122
34.819035,32.112374
34.770736,32.059479
34.808015,32.048284
34.793972,32.073495
34.773083,32.05878
34.810705,32.049276
34.771779,32.070726
34.796853,32.12821
34.76664,32.061852
34.78374,32.050503
34.771622,32.043866
34.796289,32.10786
34.789,32.052073
34.77744,32.086247
34.772963,32.044134
34.797911,32.056261
34.772695,32.055848
34.756664,32.044909
34.832481,32.116044
34.800776,32.068754
34.763545,32.051219
34.782933,32.07336
34.79281,32.04598
34.75119,32.047558
34.759746,32.057935
34.79788,32.107844
34.802471,32.09533
34.766239,32.073883
34.782643,32.063397
34.760365,32.064311
34.765244,32.05267
34.791599,32.084524
34.751764,32.05417
34.751541,32.054409
34.767537,32.073858
34.790573,32.043798
34.781465,32.07722
34.794278,32.129605
34.770907,32.060571
34.791506,32.05409
34.797416,32.068606
34.769689,32.087759
34.789607,32.046986
34.757806,32.041915
34.818533,32.108403
34.748575,32.048243
34.784233,32.07624
34.798287,32.090917
34.777103,32.102269
34.800796,32.07794
34.819708,32.122271
34.779663,32.098637
34.790947,32.052957
34.790067,32.085492
34.792175,32.069758
34.819757,32.108143
34.779102,32.069448
34.760978,32.060439
34.799889,32.112457
34.792606,32.093292
34.77771,32.089569
34.838269,32.117414
34.782822,32.05089
34.793514,32.099277
34.778887,32.070029
34.832356,32.108985
34.795886,32.053302
34.786552,32.051592
34.752743,32.053109
34.792286,32.119472
34.799984,32.082085
34.778817,32.0703
34.754893,32.049117
34.780545,32.052065
34.796199,32.06466
34.795996,32.111326
34.816403,32.123249
34.797207,32.061499
34.787992,32.091346
34.842567,32.117358
34.781009,32.091923
34.782433,32.063446
34.804769,32.046664
34.783079,32.080819
34.750151,32.041609
34.778981,32.058051
34.755315,32.052116
34.785545,32.085609
34.774854,32.067371
34.790846,32.052791
34.777387,32.102453
34.77808,32.097777
34.782567,32.055801
34.809133,32.057157
34.767069,32.078415
34.800495,32.070276
34.776974,32.102226
34.774378,32.065758
34.793405,32.091432
34.842873,32.120107
34.81266,32.113334
34.789234,32.103009
34.775375,32.100789
34.787462,32.112016
34.770833,32.070868
34.764491,32.058079
34.782399,32.080093
34.801403,32.049639
34.793708,32.131228
34.81125,32.046953
34.801163,32.11538
34.792085,32.112743
34.804374,32.048621
34.826478,32.126302
34.747502,32.046513
34.786633,32.049216
34.761618,32.059586
34.827803,32.127162
34.809177,32.045809
34.771566,32.076824
34.835314,32.114013
34.810493,32.055946
34.800949,32.078338
34.750082,32.047066
34.771437,32.06569
34.783552,32.07829
34.771316,32.056338
34.752913,32.051629
34.781927,32.077778
34.7948,32.054965
34.78558,32.063093
34.815794,32.122607
34.79748,32.051952
34.766958,32.07312
34.79353,32.117903
34.800171,32.110195
34.780465,32.051132
34.778709,32.052487
34.790279,32.073417
34.804868,32.057152
34.834563,32.117526
34.776509,32.096086
34.765789,32.041934
34.836611,32.118669
34.798837,32.101844
34.796622,32.108149
34.81873,32.11941
34.787485,32.073171
34.81814,32.122197
34.7812,32.049746
34.807539,32.124919
34.819515,32.116606
34.788681,32.059982
34.796496,32.128106
34.785535,32.072879
34.820235,32.105711
34.76761,32.069302
34.765029,32.05179
34.755537,32.048354
34.789246,32.094495
34.779224,32.070038
34.747303,32.047221
34.763538,32.070065
34.794305,32.130562
34.801773,32.046069
34.802583,32.06603
34.784201,32.054399
34.789654,32.098602
34.788594,32.049466
34.75819,32.048727
34.756855,32.055218
34.783706,32.073254
34.791122,32.058465
34.783159,32.079316
34.795516,32.058328
34.785675,32.060643
34.77417,32.050545
34.782155,32.083022
34.797044,32.055249
34.794453,32.09029
34.798684,32.049527
34.780604,32.073897
34.747925,32.045148
34.795457,32.070197
34.777485,32.077382
34.776408,32.067008
34.775555,32.060476
34.791968,32.090615
34.748249,32.043549
34.795037,32.128009
34.808264,32.05626
34.81413,32.109493
34.777126,32.049582
34.766532,32.064907
34.799871,32.054312
34.77027,32.073333
34.763407,32.050439
34.756095,32.054945
34.793856,32.046626
34.834954,32.121109
34.792012,32.079073
34.80118,32.098368
34.776051,32.096633
34.76847,32.054212
34.786895,32.050853
34.766614,32.070257
34.766611,32.06909
34.792595,32.102145
34.780991,32.049002
34.769684,32.085345
34.765364,32.040392
34.76944,32.048899
34.786627,32.064518
34.811292,32.053615
34.785047,32.062052
34.804293,32.047721
34.795171,32.054387
34.788095,32.064003
34.829583,32.110903
34.796669,32.064525
34.792316,32.045975
34.766043,32.047422
34.756366,32.044105
34.77265,32.057213
34.777049,32.098784
34.803644,32.104787
34.805975,32.044938
34.777249,32.099253
34.76893,32.064695
34.755934,32.040313
34.767096,32.078459
34.767214,32.056905
34.764598,32.043556
34.795576,32.088816
34.796883,32.115147
34.749292,32.043419
34.780324,32.072574
34.793722,32.057664
34.777323,32.102829
34.77717,32.044639
34.796262,32.081229
34.763683,32.050593
34.799209,32.076045
34.774609,32.080723
34.82805,32.122493
34.792722,32.092689
34.805027,32.043524
34.784123,32.063695
34.780229,32.059923
34.774709,32.057973
34.769227,32.070017
34.814116,32.110209
34.758445,32.054546
34.795091,32.121153
34.786862,32.072003
34.749415,32.047453
34.820176,32.114893
34.830337,32.107847
34.759562,32.040675
34.795854,32.045377
34.767271,32.078305
34.771975,32.08925
34.796592,32.051707
34.785929,32.084738
34.767034,32.040505
34.766732,32.06796
34.785124,32.063106
34.800202,32.126286
34.776837,32.081164
34.792534,32.121188
34.783806,32.084967
34.769828,32.064253
34.794612,32.054977
34.804063,32.058799
34.795114,32.131545
34.794039,32.087444
34.79298,32.048684
34.783848,32.102205
34.794674,32.097566
34.799047,32.120099
34.764699,32.045671
34.837779,32.120643
34.755641,32.05112
34.786144,32.090919
34.75867,32.058104
34.770757,32.069331
34.82329,32.112246
34.831237,32.126312
34.772648,32.073115
34.793894,32.090131
34.800806,32.110419
34.788657,32.058515
34.778405,32.072476
34.792651,32.044646
34.78565,32.06052
34.799272,32.050175
34.766556,32.06889
34.767496,32.042281
34.776445,32.106012
34.797347,32.048175
34.777647,32.072525
34.812537,32.043676
34.831632,32.125365
34.805787,32.119322
34.776686,32.053601
34.81237,32.051115
34.790948,32.092214
34.768862,32.077344
34.783314,32.04793
34.791149,32.094418
34.78695,32.08014
34.785778,32.09351
34.794427,32.124666
34.790224,32.050566
34.783105,32.047061
34.833344,32.125091
34.800088,32.12177
34.77242,32.080862
34.826426,32.125376
34.788012,32.110849
34.764573,32.058121
34.813971,32.119471
34.793256,32.053185
34.765176,32.052059
34.791586,32.103932
34.752215,32.049308
34.753068,32.046992
34.790829,32.055887
34.830421,32.118094
34.776884,32.0999
34.791537,32.123713
34.841161,32.117995
34.790719,32.123416
34.779616,32.092219
34.792268,32.118872
34.822518,32.112458
34.826237,32.114488
34.800784,32.121482
34.813793,32.111608
34.79216,32.051144
34.772121,32.093689
34.830319,32.119743
34.766726,32.061667
34.800268,32.098072
34.839448,32.10894
34.787172,32.056822
34.781586,32.054945
34.769652,32.055033
34.816076,32.10925
34.793242,32.095211
34.778083,32.095482
34.835877,32.121881
34.77219,32.053889
34.792421,32.055289
34.818775,32.118168
34.822205,32.119106
34.828569,32.125276
34.779509,32.086246
34.82958,32.113276
34.779942,32.077855
34.819211,32.12246
34.761056,32.054426
34.7625,32.066717
34.775788,32.076368
34.765699,32.043158
34.79245,32.050567
34.805502,32.119066
34.838809,32.112206
34.773026,32.045083
34.797366,32.060877
34.788028,32.049247
34.771243,32.058117
34.832041,32.108127
34.785962,32.085134
34.780332,32.069718
34.818708,32.110035
34.796873,32.093679
34.778976,32.073336
34.771471,32.085991
34.765991,32.069008
34.779948,32.042869
34.787331,32.058939
34.776046,32.085748
34.807913,32.123591
34.799678,32.066516
34.782012,32.100488
34.803951,32.126427
34.779327,32.073242
34.81889,32.10671
34.775992,32.067044
34.776582,32.085589
34.825666,32.124197
34.803163,32.045943
34.804443,32.048516
34.75096,32.053676
34.817671,32.113626
34.760488,32.040556
34.75441,32.054407
34.761139,32.045509
34.781308,32.081644
34.775602,32.053526
34.777231,32.082918
34.761201,32.055253
34.786544,32.070345
34.821696,32.11265
34.792043,32.078054
34.795402,32.104206
34.807765,32.122592
34.834499,32.108575
34.774606,32.043336
34.785381,32.091759
34.783499,32.080125
34.78245,32.089339
34.82593,32.113032
34.791731,32.107844
34.793824,32.070317
34.813999,32.111661
34.790967,32.045646
34.766028,32.055722
34.786174,32.07243
34.792506,32.051368
34.82804,32.116898
34.765052,32.057811
34.819113,32.120525
34.758435,32.05406
34.791354,32.092474
34.797928,32.093149
34.83734,32.113262
34.784719,32.11566
34.805347,32.049911
34.779309,32.073177
34.811718,32.117109
34.777203,32.044422
34.762036,32.042633
34.795094,32.053813
34.767561,32.072295
34.771786,32.094117
34.753354,32.048043
34.787573,32.06861
34.776338,32.073343
34.794405,32.108692
34.806934,32.125118
34.76589,32.047327
34.808243,32.045606
34.792657,32.056613
34.797229,32.070834
34.759718,32.059942
34.775919,32.063569
34.76006,32.045868
34.748758,32.046024
34.787726,32.087137
34.78924,32.102504
34.796037,32.056065
34.79298,32.052248
34.795852,32.061719
34.777306,32.108405
34.838218,32.108065
34.769061,32.042911
34.836868,32.121427
34.760135,32.056869
34.802507,32.061628
34.790448,32.073257
34.789904,32.107551
34.839736,32.113966
34.758137,32.053662
34.78975,32.083262
34.785106,32.079883
34.794954,32.094636
34.833388,32.114575
34.815911,32.108965
34.774621,32.059069
34.791567,32.107136
34.8069,32.05713
34.770807,32.076484
34.769943,32.085579
34.809283,32.119286
34.825525,32.118256
34.769618,32.085844
34.797646,32.0658
34.798593,32.046214
34.787098,32.081416
34.783225,32.055181
34.794926,32.07823
34.777164,32.093
34.793587,32.105939
34.789928,32.10692
34.803987,32.058317
34.783164,32.093078
34.768421,32.084692
34.793277,32.089322
34.777307,32.060453
34.75815,32.051565
34.813387,32.050036
34.792774,32.051042
34.755783,32.055773
34.7871,32.092883
34.76729,32.061194
34.75209,32.053126
34.801325,32.126059
34.781579,32.091911
34.810549,32.05451
34.762885,32.062407
34.797026,32.128189
34.776437,32.060626
34.777127,32.102816
34.836343,32.12259
34.766509,32.060278
34.788947,32.046452
34.779306,32.093359
34.775129,32.061184
34.751814,32.053532
34.821709,32.113539
34.7981,32.054171
34.794345,32.08729
34.82235,32.113279
34.799797,32.067429
34.805881,32.054802
34.758044,32.057636
34.774244,32.046739
34.836242,32.121905
34.842278,32.116803
34.774198,32.077732
34.787185,32.118599
34.792771,32.060891
34.782057,32.048941
34.835616,32.114521
34.779079,32.080038
34.786551,32.115109
34.798091,32.128051
34.772694,32.092626
34.780164,32.051696
34.751286,32.054057
34.752288,32.042772
34.817398,32.108817
34.771062,32.070708
34.764745,32.048319
34.775465,32.057146
34.801542,32.117992
34.781515,32.080274
34.772992,32.045204
34.778386,32.078204
34.793723,32.064023
34.781086,32.101853
34.768042,32.043623
34.788964,32.04649
34.770936,32.065245
34.80698,32.0573
34.814925,32.113019
34.790029,32.103649
34.828698,32.117226
34.7738,32.062012
34.775614,32.089907
34.770912,32.087012
34.753399,32.055416
34.768649,32.045472
34.760726,32.054118
34.825312,32.110049
34.805359,32.102653
34.794996,32.075628
34.76632,32.06514
34.797376,32.106878
34.763976,32.065975
34.769722,32.08619
34.789837,32.104265
34.832307,32.121721
34.803713,32.110613
34.785463,32.054366
34.780932,32.068619
34.794761,32.092506
34.80294,32.095736
34.771812,32.065874
34.763318,32.061138
34.753724,32.054583
34.776999,32.103061
34.799183,32.044045
34.813658,32.049638
34.750339,32.050542
34.767091,32.078229
34.775353,32.100976
34.757236,32.047967
34.751114,32.053814
34.782713,32.072042
34.780092,32.062388
34.788228,32.050824
34.79183,32.061936
34.777526,32.099107
34.798827,32.054553
34.775726,32.076763
34.800534,32.11132
34.795954,32.09134
34.771889,32.078064
34.77732,32.075206
34.816418,32.109494
34.780232,32.051267
34.775509,32.052674
34.816172,32.123151
34.755576,32.040413
34.805443,32.120667
34.773817,32.060382
34.782116,32.054048
34.800281,32.055581
34.763396,32.053976
34.76679,32.047375
34.803971,32.051627
34.779908,32.044806
34.773871,32.078274
34.802991,32.059354
34.799963,32.124004
34.815925,32.112551
34.766975,32.073243
34.788648,32.073503
34.778447,32.081277
34.815637,32.12348
34.796258,32.04836
34.793944,32.092564
34.785705,32.087604
34.787047,32.078399
34.768903,32.061259
34.800598,32.097369
34.830845,32.119365
34.823688,32.124475
34.821034,32.118337
34.784338,32.070059
34.795572,32.120387
34.821723,32.106258
34.790019,32.051174
34.801911,32.055126
34.767554,32.04243
34.800867,32.046609
34.834389,32.121758
34.803151,32.045947
34.796824,32.125892
34.781538,32.062891
34.767582,32.069751
34.816471,32.109887
34.82583,32.109127
34.788664,32.049661
34.764812,32.040599
34.770422,32.045255
34.771309,32.052627
34.798508,32.054382
34.812076,32.051647
34.746518,32.042125
34.753887,32.04647
34.8153,32.121041
34.801905,32.044839
34.800482,32.049701
34.764372,32.058027
34.799518,32.114826
34.805569,32.063075
34.786062,32.080792
34.752664,32.049287
34.782321,32.06713
34.754397,32.041387
34.794245,32.129724
34.77262,32.055695
34.809284,32.118036
34.780967,32.041845
34.779917,32.071916
34.795827,32.096381
34.823783,32.106436
34.769475,32.07702
34.786561,32.068492
34.774043,32.072473
34.822259,32.11006
34.826249,32.127213
34.794964,32.073442
34.787041,32.087909
34.797121,32.057748
34.767885,32.067875
34.788299,32.095669
34.797084,32.120862
34.792804,32.046846
34.783296,32.093792
34.797881,32.104401
34.774641,32.040524
34.776443,32.101882
34.752434,32.053132
34.831988,32.119318
34.757355,32.049971
34.817289,32.106447
34.780145,32.064465
34.800036,32.049878
34.783174,32.070017
34.788162,32.078608
34.785174,32.085498
34.773915,32.086334
34.792321,32.060999
34.767912,32.075277
34.805707,32.117711
34.755739,32.040367
34.777406,32.102265
34.780568,32.04245
34.784309,32.087679
34.783514,32.051086
34.781182,32.078034
34.784358,32.06666
34.764986,32.063924
34.763883,32.056914
34.796486,32.066209
34.779581,32.098673
34.746298,32.044447
34.784914,32.073028
34.775833,32.06069
34.778107,32.067071
34.789606,32.103047
34.769069,32.065379
34.790599,32.055613
34.788557,32.049761
34.772071,32.093695
34.83451,32.108504
34.818255,32.119903
34.774685,32.046786
34.78865,32.047852
34.772162,32.054406
34.831246,32.12138
34.790412,32.073778
34.827074,32.108467
34.800634,32.098704
34.752587,32.053104
34.79108,32.046029
34.778714,32.080397
34.787126,32.059125
34.777552,32.070746
34.826218,32.115306
34.783025,32.067951
34.805148,32.051103
34.773466,32.057228
34.779072,32.073296
34.756666,32.054757
34.771034,32.064996
34.787619,32.088373
34.83116,32.111277
34.776705,32.044659
34.771534,32.06834
34.812357,32.049106
34.764266,32.060962
34.786453,32.091445
34.794316,32.122114
34.761976,32.042177
34.746369,32.042169
34.801322,32.115376
34.769335,32.052803
34.811609,32.047502
34.794361,32.129443
34.779472,32.054618
34.776534,32.050755
34.755363,32.046264
34.778843,32.051608
34.790582,32.091473
34.794077,32.087904
34.780894,32.059823
34.788331,32.088849
34.756673,32.05527
34.812815,32.05139
34.771484,32.067132
34.790107,32.098686
34.791022,32.053342
34.839094,32.115096
34.760729,32.055293
34.766988,32.078287
34.819827,32.120724
34.815031,32.116484
34.764359,32.063953
34.788065,32.094737
34.778232,32.04338
34.798623,32.068614
34.776117,32.049185
34.759282,32.060358
34.782485,32.044182
34.816373,32.110424
34.775415,32.080554
34.749274,32.050457
34.787921,32.05759
34.775069,32.087741
34.805153,32.048853
34.755212,32.042341
34.778402,32.049362
34.759998,32.041769
34.82793,32.108352
34.809355,32.056277
34.771006,32.052627
34.820672,32.109472
34.767707,32.069834
34.771229,32.042778
34.794418,32.059078
34.800925,32.06929
34.80319,32.109068
34.780918,32.100754
34.78724,32.079835
34.839231,32.118334
34.82949,32.125754
34.843202,32.117883
34.832163,32.108588
34.824294,32.115075
34.771683,32.0589
34.799378,32.113328
34.767889,32.068821
34.770508,32.087886
34.823029,32.114561
34.826107,32.123096
34.791041,32.053252
34.780651,32.05808
34.777808,32.050229
34.807545,32.111829
34.771613,32.052041
34.7892,32.057087
34.801516,32.118727
34.754013,32.041739
34.776654,32.058173
34.753606,32.048081
34.795388,32.057182
34.773941,32.087791
34.793574,32.054604
34.762293,32.060655
